title,price,price_label,mileage,first_registration,transmission,fuel_type,power,consumption,cO2_emissions
Citroen Berlingo Start XL,10500.0,Keine Angabe,152000.0,04/2019,- Getriebe,Diesel,75 kW (102 PS),"4,4 l/100 km (komb.)",115 g/km (komb.)
Citroen Berlingo Kombi Shine,10650.0,Fairer Preis,160000.0,01/2016,Schaltgetriebe,Diesel,88 kW (120 PS),"4,4 l/100 km (komb.)",117 g/km (komb.)
Citroen Berlingo 1.2T Live M  2xSCHIEBETÜR/SPURASSISTENT,10660.0,Sehr guter Preis,87090.0,07/2019,Schaltgetriebe,Benzin,81 kW (110 PS),"5,7 l/100 km (komb.)",130 g/km (komb.)
Citroen Berlingo Berlingo Multispace VTi 120 SELECTION,10750.0,Sehr guter Preis,65000.0,02/2016,Schaltgetriebe,Benzin,88 kW (120 PS),"6,5 l/100 km (komb.)",- (g/km)
Citroen Berlingo Multispace BlueHDi 100 S&S SELECTION,10790.0,Guter Preis,107000.0,07/2016,Schaltgetriebe,Diesel,73 kW (99 PS),"4,1 l/100 km (komb.)",109 g/km (komb.)
"Citroen Berlingo 1,2l PureTech Selection 75152km !",10800.0,Sehr guter Preis,75152.0,10/2016,Schaltgetriebe,Benzin,81 kW (110 PS),- (l/100 km),- (g/km)
Citroen Berlingo Selection mit 2 Schiebetüren,10880.0,Fairer Preis,78113.0,08/2015,Schaltgetriebe,Benzin,72 kW (98 PS),"6,4 l/100 km (komb.)",152 g/km (komb.)
Citroen Berlingo Kombi 1.6 HDi Selection,10890.0,Fairer Preis,118813.0,07/2017,Schaltgetriebe,Diesel,73 kW (99 PS),"4,1 l/100 km (komb.)",109 g/km (komb.)
Citroen Berlingo 1.6  Blue-HDI Multispace Automa. Klima,10950.0,Fairer Preis,119200.0,07/2017,Automatik,Diesel,73 kW (99 PS),"4,2 l/100 km (komb.)",109 g/km (komb.)
Citroen Berlingo SELECTION*5 SITZE*2xSCHIEBETÜR*EINPARKHILFE,10950.0,Fairer Preis,97500.0,06/2014,Schaltgetriebe,Diesel,84 kW (114 PS),"5,3 l/100 km (komb.)",- (g/km)
Citroen Berlingo Multispace Blue HDi 100 Selection,10950.0,Fairer Preis,135300.0,06/2016,Schaltgetriebe,Diesel,73 kW (99 PS),- (l/100 km),- (g/km)
"Citroen Berlingo Citroën Berlingo Multispace 1,6 HDi Navi AHK PDC",10980.0,Guter Preis,118984.0,11/2017,Schaltgetriebe,Diesel,88 kW (120 PS),"4,4 l/100 km (komb.)",117 g/km (komb.)
Citroen Berlingo Kombi Selection *MIT 2 JAHRE GARANTIE*,10980.0,Fairer Preis,129000.0,11/2014,Automatik,Diesel,68 kW (92 PS),"5,0 l/100 km (komb.)",115 g/km (komb.)
Citroen Berlingo Kombi Selection 1.6 HDI /NAVI/LED/PDC,10990.0,Keine Angabe,147000.0,08/2017,Schaltgetriebe,Diesel,88 kW (120 PS),"4,4 l/100 km (komb.)",117 g/km (komb.)
Citroen Berlingo Selection/Scheckheft/1 Hand,10999.0,Sehr guter Preis,70000.0,11/2016,Schaltgetriebe,Benzin,81 kW (110 PS),"5,1 l/100 km (komb.)",119 g/km (komb.)
Citroen Berlingo Multispace BlueHDi 100 S,11100.0,Fairer Preis,110000.0,05/2016,Schaltgetriebe,Diesel,73 kW (99 PS),"4,1 l/100 km (komb.)",109 g/km (komb.)
Citroen Berlingo Feel XL 7Sitze,11299.0,Fairer Preis,160000.0,05/2019,Schaltgetriebe,Benzin,81 kW (110 PS),"5,5 l/100 km (komb.)",125 g/km (komb.)
Citroen Berlingo Automatik /TUV AU Neu/5xSitzplätze /TOP Zustand,11399.0,Sehr guter Preis,113000.0,10/2016,Automatik,Diesel,73 kW (99 PS),"4,2 l/100 km (komb.)",109 g/km (komb.)
Citroen Berlingo Multispace PureTech 110 SHINE,11470.0,Fairer Preis,100158.0,06/2017,Schaltgetriebe,Benzin,81 kW (110 PS),"5,1 l/100 km (komb.)",119 g/km (komb.)
Citroen Berlingo Kombi 1.6 BlueHDi 120 FAP Shine AHK PDC,11490.0,Sehr guter Preis,132600.0,07/2018,Schaltgetriebe,Diesel,88 kW (120 PS),- (l/100 km),- (g/km)
Citroen Berlingo Kombi XTR*SHZ/GRA/PDC/Klima/Licht&Sicht,11490.0,Fairer Preis,153156.0,09/2017,Schaltgetriebe,Diesel,88 kW (120 PS),"4,4 l/100 km (komb.)",117 g/km (komb.)
Citroen Berlingo Multispace Behindertenger. Rampe Rollst,11490.0,Keine Angabe,265000.0,04/2012,Schaltgetriebe,Diesel,82 kW (111 PS),"5,3 l/100 km (komb.)",140 g/km (komb.)
"Citroen Berlingo Kombi Selection. Garantie , Neue TÜV",11499.0,Fairer Preis,90200.0,01/2017,Schaltgetriebe,Benzin,72 kW (98 PS),"6,4 l/100 km (komb.)",152 g/km (komb.)
Citroen Berlingo Feel M,11500.0,Erhöhter Preis,179000.0,05/2019,Schaltgetriebe,Diesel,75 kW (102 PS),"4,3 l/100 km (komb.)",114 g/km (komb.)
Citroen Berlingo 1.2T Live M 2xSCHIEBETÜR/SPURASSISTENT,11550.0,Sehr guter Preis,70440.0,09/2019,Schaltgetriebe,Benzin,81 kW (110 PS),"5,7 l/100 km (komb.)",130 g/km (komb.)
"Citroen Berlingo Multispace VTi 1,6 Selection",11550.0,Keine Angabe,110200.0,09/2014,Schaltgetriebe,Benzin,88 kW (120 PS),"7,3 l/100 km (komb.)",169 g/km (komb.)
Citroen Berlingo 1.2T Live M 2xSCHIEBETÜR/SPURASSISTENT,11580.0,Sehr guter Preis,65940.0,09/2019,Schaltgetriebe,Benzin,81 kW (110 PS),"5,7 l/100 km (komb.)",130 g/km (komb.)
"Citroen Berlingo Selection, AHK, Navigationssystem, scheckheftgepfl",11680.0,Sehr guter Preis,108500.0,05/2018,Schaltgetriebe,Benzin,81 kW (110 PS),"5,1 l/100 km (komb.)",119 g/km (komb.)
Citroen Berlingo Multispace 1.6 Selection-Kamera-Carplay,11750.0,Keine Angabe,100000.0,12/2017,Schaltgetriebe,Benzin,72 kW (98 PS),"6,4 l/100 km (komb.)",152 g/km (komb.)
Citroen Berlingo Kombi Shine +LED+PANO+AKH+SHZ+PDC+EU6,11770.0,Guter Preis,116700.0,11/2015,Schaltgetriebe,Diesel,88 kW (120 PS),"4,4 l/100 km (komb.)",117 g/km (komb.)
Citroen Berlingo Feel M 1.5 BlueHDi 100 FAP EU6d-T Apple CarPlay An,11789.0,Sehr guter Preis,161000.0,11/2019,Schaltgetriebe,Diesel,75 kW (102 PS),- (l/100 km),- (g/km)
Citroen Berlingo 1.6 XTR*Multispace*Navi*Carplay*kamera*,11790.0,Fairer Preis,140000.0,08/2018,Schaltgetriebe,Benzin,88 kW (120 PS),"7,3 l/100 km (komb.)",173 g/km (komb.)
Citroen Berlingo M BlueHDi 100 LIVE 7 Sitzer,11799.0,Sehr guter Preis,172000.0,10/2019,Schaltgetriebe,Diesel,75 kW (102 PS),"4,1 l/100 km (komb.)",107 g/km (komb.)
Citroen Berlingo Live M,11799.0,Fairer Preis,99854.0,09/2019,Schaltgetriebe,Benzin,81 kW (110 PS),"5,5 l/100 km (komb.)",126 g/km (komb.)
Citroen Berlingo Selection *5 SITZE/AUTOMATIK/DIESEL*,11800.0,Fairer Preis,87000.0,03/2017,Automatik,Diesel,73 kW (99 PS),"4,2 l/100 km (komb.)",109 g/km (komb.)
Citroen Berlingo 1.2T Live M 2xSCHIEBETÜR/SPURASSISTENT,11810.0,Sehr guter Preis,68460.0,09/2019,Schaltgetriebe,Benzin,81 kW (110 PS),"5,7 l/100 km (komb.)",130 g/km (komb.)
Citroen Berlingo 1.2T Live M  2xSCHIEBETÜR/SPURASSISTENT,11870.0,Sehr guter Preis,67640.0,10/2019,Schaltgetriebe,Benzin,81 kW (110 PS),"5,7 l/100 km (komb.)",130 g/km (komb.)
Citroen Berlingo 1.2T Live M  2xSCHIEBETÜR/SPURASSISTENT,11890.0,Sehr guter Preis,65750.0,09/2019,Schaltgetriebe,Benzin,81 kW (110 PS),"5,7 l/100 km (komb.)",130 g/km (komb.)
"Citroen Berlingo 1,6 Selection*1.Hand*Klima*PDC*SR+WR",11900.0,Keine Angabe,55000.0,03/2015,Schaltgetriebe,Benzin,88 kW (120 PS),- (l/100 km),164 g/km (komb.)
"Citroen Berlingo Live M 1,2 Ltr. - 81 kW 12V / Navi",11900.0,Sehr guter Preis,156232.0,02/2020,Schaltgetriebe,Benzin,81 kW (110 PS),"5,3 l/100 km (komb.)",123 g/km (komb.)
Citroen Berlingo Live M,11900.0,Guter Preis,105389.0,04/2019,Schaltgetriebe,Diesel,75 kW (102 PS),- (l/100 km),- (g/km)
Citroen Berlingo Kombi Selection,11900.0,Erhöhter Preis,79000.0,12/2017,Schaltgetriebe,Benzin,72 kW (98 PS),"6,4 l/100 km (komb.)",152 g/km (komb.)
Citroen Berlingo Kombi Selection,11950.0,Fairer Preis,89771.0,06/2016,Schaltgetriebe,Benzin,72 kW (98 PS),"7,1 l/100 km (komb.)",148 g/km (komb.)
Citroen Berlingo 1.6 HDi Selection Automatik TÜV Neu,11950.0,Keine Angabe,31830.0,12/2015,Automatik,Diesel,73 kW (99 PS),"4,2 l/100 km (komb.)",109 g/km (komb.)
"Citroen Berlingo Kombi Selection 2,deut.H. Tüv neu!!",11990.0,Keine Angabe,84000.0,11/2018,Schaltgetriebe,Benzin,81 kW (110 PS),"5,1 l/100 km (komb.)",119 g/km (komb.)
"Citroen Berlingo Selection 1,2 THP",11990.0,Fairer Preis,91885.0,07/2017,Schaltgetriebe,Benzin,81 kW (110 PS),"5,1 l/100 km (komb.)",- (g/km)
Citroen Berlingo Multispace VTi 95 SELECTION,11990.0,Guter Preis,64000.0,12/2017,Schaltgetriebe,Benzin,72 kW (98 PS),"6,4 l/100 km (komb.)",148 g/km (komb.)
Citroen Berlingo Kombi Shine Navi-AHK-Panoramadach,11990.0,Sehr guter Preis,109000.0,03/2018,Schaltgetriebe,Diesel,88 kW (120 PS),"4,4 l/100 km (komb.)",117 g/km (komb.)
Citroen Berlingo HDi 90 FAP Multispace *1.HAND*Einzelsitze hinten*,11990.0,Sehr guter Preis,28990.0,01/2012,Schaltgetriebe,Diesel,68 kW (92 PS),"5,3 l/100 km (komb.)",140 g/km (komb.)
Citroen Berlingo Selection   TÜV Neu Anhängerkupplung,11990.0,Sehr guter Preis,56129.0,12/2018,Schaltgetriebe,Benzin,72 kW (98 PS),"6,4 l/100 km (komb.)",152 g/km (komb.)
Citroen Berlingo Berlingo Kombi Selection *SHZ*KLIMA*PDC*,11990.0,Fairer Preis,100462.0,06/2017,Schaltgetriebe,Benzin,81 kW (110 PS),"5,1 l/100 km (komb.)",119 g/km (komb.)
Citroen Berlingo Kombi Selection*PDC*PANORA*MFL*GRA*LED*,11990.0,Fairer Preis,78820.0,11/2015,Schaltgetriebe,Benzin,88 kW (120 PS),"6,5 l/100 km (komb.)",154 g/km (komb.)
"Citroen Berlingo BERLINGO PurTech,  Klima,Radio,ZV,AHZV",11990.0,Sehr guter Preis,91500.0,09/2017,Schaltgetriebe,Benzin,81 kW (110 PS),"6,7 l/100 km (komb.)",137 g/km (komb.)
Citroen Berlingo Multispace Shine Aut. Navi Kamera SHZ,11990.0,Fairer Preis,102000.0,01/2017,Automatik,Diesel,73 kW (99 PS),"4,1 l/100 km (komb.)",109 g/km (komb.)
Citroen Berlingo Kombi Selection Business-Paket Sport,11999.0,Guter Preis,79000.0,07/2018,Schaltgetriebe,Benzin,81 kW (110 PS),"5,1 l/100 km (komb.)",119 g/km (komb.)
Citroen Berlingo Multispace Selection Automatik 92 Tkm.,11999.0,Fairer Preis,92296.0,03/2017,Automatik,Diesel,73 kW (99 PS),"4,2 l/100 km (komb.)",109 g/km (komb.)
Citroen Berlingo Kombi Selection 5 Sitze Klima 8x Räder,11999.0,Guter Preis,74617.0,01/2018,Schaltgetriebe,Benzin,81 kW (110 PS),"5,1 l/100 km (komb.)",119 g/km (komb.)
Citroen Berlingo Kombi XTR Navi Tempomat PDC Scheckheft,11999.0,Guter Preis,119000.0,07/2016,Schaltgetriebe,Diesel,88 kW (120 PS),"4,4 l/100 km (komb.)",117 g/km (komb.)
Citroen Berlingo MPV M BlueHDi 100 LIVE PACK,12000.0,Sehr guter Preis,130000.0,12/2022,Schaltgetriebe,Diesel,75 kW (102 PS),- (l/100 km),- (g/km)
Citroen Berlingo 1.Hand*Zahnriemen + Kupplung Neu*,12000.0,Sehr guter Preis,114000.0,09/2019,Schaltgetriebe,Benzin,81 kW (110 PS),"5,5 l/100 km (komb.)",126 g/km (komb.)
Citroen Berlingo 1.2T Live M  2xSCHIEBETÜR/SPURASSISTENT,12100.0,Sehr guter Preis,64690.0,09/2019,Schaltgetriebe,Benzin,81 kW (110 PS),"5,7 l/100 km (komb.)",130 g/km (komb.)
Citroen Berlingo Selection *TEMPOMAT*NAVI*GJR*KLIMA*,12375.0,Sehr guter Preis,78216.0,09/2016,Schaltgetriebe,Diesel,73 kW (99 PS),- (l/100 km),- (g/km)
Citroen Berlingo Live M Bluetooth*Klima*Spurassi.*Tempo*,12480.0,Fairer Preis,146636.0,11/2019,Schaltgetriebe,Diesel,75 kW (102 PS),"4,1 l/100 km (komb.)",108 g/km (komb.)
Citroen Berlingo Kombi Selection 1.2 PureTech Klimaat/SHZ/Temp,12490.0,Fairer Preis,79000.0,11/2016,Schaltgetriebe,Benzin,81 kW (110 PS),"5,1 l/100 km (komb.)",119 g/km (komb.)
Citroen Berlingo Kombi Puretech110 Selection CAM+SHZ FON,12490.0,Guter Preis,118860.0,06/2018,Schaltgetriebe,Benzin,81 kW (110 PS),"5,1 l/100 km (komb.)",119 g/km (komb.)
Citroen Berlingo Multispace BlueHDi 120 S&S 90 Jahre,12490.0,Erhöhter Preis,130000.0,01/2018,Schaltgetriebe,Diesel,88 kW (120 PS),"4,4 l/100 km (komb.)",115 g/km (komb.)
Citroen Berlingo Selection,12499.0,Erhöhter Preis,124989.0,11/2016,Halbautomatik,Diesel,73 kW (99 PS),"4,2 l/100 km (komb.)",109 g/km (komb.)
Citroen Berlingo Feel M,12500.0,Erhöhter Preis,178000.0,11/2018,Schaltgetriebe,Diesel,96 kW (131 PS),"4,3 l/100 km (komb.)",115 g/km (komb.)
Citroen Berlingo Live M*1.Hand*Bluetooth*USB*,12500.0,Sehr guter Preis,97500.0,09/2019,Schaltgetriebe,Benzin,81 kW (110 PS),"5,5 l/100 km (komb.)",126 g/km (komb.)
Citroen Berlingo 1.6 Blue-HDi Shine *NAVI*TEMPO*PDC*SHZ*AHK*,12780.0,Guter Preis,93520.0,05/2017,Schaltgetriebe,Diesel,88 kW (120 PS),"4,4 l/100 km (komb.)",113 g/km (komb.)
Citroen Berlingo Multispace PureTech 110 SHINE *1.HAND*,12790.0,Sehr guter Preis,95000.0,06/2018,Schaltgetriebe,Benzin,81 kW (110 PS),"5,1 l/100 km (komb.)",119 g/km (komb.)
Citroen Berlingo M PureTech 110 Feel KLIMAAUTOMATIK PDC,12899.0,Guter Preis,140400.0,04/2019,Schaltgetriebe,Benzin,81 kW (110 PS),- (l/100 km),- (g/km)
Citroen Berlingo *Super gepflegt TOP*Tech.u.Optisch,12900.0,Sehr guter Preis,136000.0,02/2023,Schaltgetriebe,Diesel,75 kW (102 PS),- (l/100 km),- (g/km)
Citroen Berlingo Multispace VTi 95 Tendance Behindertenu,12900.0,Sehr guter Preis,92000.0,10/2012,Schaltgetriebe,Benzin,72 kW (98 PS),- (l/100 km),- (g/km)
Citroen Berlingo BlueHDi MULTISPACE*KAMERA*TEMPOMAT*DAB*PANO*SHZ*,12950.0,Fairer Preis,113799.0,02/2018,Schaltgetriebe,Diesel,73 kW (99 PS),"4,2 l/100 km (komb.)",- (g/km)
"Citroen Berlingo Feel M 130, NAVI,KAMERA",12950.0,Keine Angabe,146537.0,10/2018,Schaltgetriebe,Diesel,96 kW (131 PS),"4,3 l/100 km (komb.)",115 g/km (komb.)
Citroen Berlingo Selction,12950.0,Erhöhter Preis,88700.0,05/2017,Schaltgetriebe,Diesel,73 kW (99 PS),- (l/100 km),- (g/km)
Citroen Berlingo Berlingo+Multispace+BlueHDi+100+S,12950.0,Fairer Preis,130000.0,01/2018,Automatik,Diesel,73 kW (99 PS),"4,2 l/100 km (komb.)",- (g/km)
Citroen Berlingo Live M*Navi*Carplay*PDC*Klima*,12950.0,Guter Preis,105800.0,03/2019,Schaltgetriebe,Diesel,75 kW (102 PS),"4,3 l/100 km (komb.)",114 g/km (komb.)
Citroen Berlingo Multispace VTi 120 Exclusive,12950.0,Keine Angabe,84000.0,10/2014,Schaltgetriebe,Benzin,88 kW (120 PS),"7,3 l/100 km (komb.)",169 g/km (komb.)
Citroen Berlingo Kombi Selection 1.6 BlueHDi 100 FAP Temp/PDC,12990.0,Sehr guter Preis,56000.0,08/2018,Schaltgetriebe,Diesel,73 kW (99 PS),"4,1 l/100 km (komb.)",109 g/km (komb.)
Citroen Berlingo Kombi Selection AUTOMATIK|R.KAM|AHK|,12990.0,Fairer Preis,98400.0,09/2015,Automatik,Diesel,73 kW (99 PS),"4,2 l/100 km (komb.)",109 g/km (komb.)
Citroen Berlingo AHK*Navi*EPH*Sitzh*Bluet*USB*Klima,12990.0,Hoher Preis,117200.0,07/2017,Schaltgetriebe,Benzin,81 kW (110 PS),- (l/100 km),- (g/km)
Citroen Berlingo 1.2Live KLIMA/TÜV NEU/12 MONATE GARANTIE,12990.0,Guter Preis,88553.0,08/2019,Schaltgetriebe,Benzin,81 kW (110 PS),"5,5 l/100 km (komb.)",126 g/km (komb.)
"Citroen Berlingo Selection, 1. Hand, DAB+",12990.0,Fairer Preis,72000.0,01/2017,Schaltgetriebe,Benzin,72 kW (98 PS),"6,4 l/100 km (komb.)",152 g/km (komb.)
Citroen Berlingo 1.5 HDI Feel M+Navi+Kamera+PDC+SHZ+Temp,12999.0,Fairer Preis,129200.0,12/2018,Schaltgetriebe,Diesel,96 kW (131 PS),"4,3 l/100 km (komb.)",115 g/km (komb.)
Citroen Berlingo Berlingo M PureTech 110 LIVE,12999.0,Erhöhter Preis,134678.0,10/2019,Schaltgetriebe,Benzin,81 kW (110 PS),"5,3 l/100 km (komb.)",- (g/km)
Citroen Berlingo Feel M 1 Hand Standheizung Tüv 04.2026,12999.0,Fairer Preis,164195.0,06/2019,Schaltgetriebe,Diesel,96 kW (131 PS),"4,5 l/100 km (komb.)",119 g/km (komb.)
Citroen Berlingo Kombi Shine *NAVI*KAMERA*AHK*PDC*SHZ*,12999.0,Guter Preis,98079.0,06/2018,Schaltgetriebe,Diesel,88 kW (120 PS),"4,4 l/100 km (komb.)",117 g/km (komb.)
Citroen Berlingo *7 Sitzer* Kombi Shine *MULTISPACE*NAVI,13290.0,Fairer Preis,98006.0,03/2018,Schaltgetriebe,Diesel,88 kW (120 PS),"4,4 l/100 km (komb.)",117 g/km (komb.)
Citroen Berlingo Shine AHK-abnehmbar Kamera Navi Klimaautom Allwett,13490.0,Sehr guter Preis,67500.0,05/2017,Schaltgetriebe,Benzin,81 kW (110 PS),- (l/100 km),- (g/km)
Citroen Berlingo Berlingo Kombi  4-Türer Multispace VTi 95 LIVE,13500.0,Erhöhter Preis,36752.0,10/2017,Schaltgetriebe,Benzin,72 kW (98 PS),"6,4 l/100 km (komb.)",- (g/km)
Citroen Berlingo 1.6 HDi Multispace Selection *TÜV neu*,13500.0,Keine Angabe,52700.0,04/2015,Schaltgetriebe,Diesel,84 kW (114 PS),"4,9 l/100 km (komb.)",134 g/km (komb.)
Citroen Berlingo Multispace Blue HDi 120 Selection / Navigation,13550.0,Fairer Preis,106796.0,01/2018,Schaltgetriebe,Diesel,88 kW (120 PS),"4,4 l/100 km (komb.)",115 g/km (komb.)
Citroen Berlingo Selection.-Klimaanl.-8-fach ber.-2x Schiebetür,13690.0,Fairer Preis,26745.0,11/2017,Schaltgetriebe,Benzin,72 kW (98 PS),"6,4 l/100 km (komb.)",152 g/km (komb.)
Citroen Berlingo eHDi 90 FAP Rollstuhlgerecht ROLLSTUHL,13700.0,Fairer Preis,71000.0,03/2012,Schaltgetriebe,Diesel,68 kW (92 PS),"5,3 l/100 km (komb.)",140 g/km (komb.)
Citroen Berlingo Feel M Xtrail*Navi*R-Kam*Head-Up*AHK*,13850.0,Sehr guter Preis,91320.0,02/2019,Schaltgetriebe,Benzin,81 kW (110 PS),"5,7 l/100 km (komb.)",130 g/km (komb.)
Citroen Berlingo 1.5 HDI Feel Navi KLIMA Temp. DAB+ PDC,13860.0,Fairer Preis,146410.0,03/2020,Schaltgetriebe,Diesel,75 kW (102 PS),"4,0 l/100 km (komb.)",106 g/km (komb.)
"Citroen Berlingo Kombi 1,6 eHDi 90 FAP Selection Autom.",13880.0,Fairer Preis,96400.0,03/2015,Automatik,Diesel,68 kW (92 PS),"5,0 l/100 km (komb.)",115 g/km (komb.)
Citroen Berlingo 1.5BHDi Feel XL S&S+TEMPO+PDC+KLIMA,13900.0,Fairer Preis,146203.0,11/2020,Schaltgetriebe,Diesel,96 kW (131 PS),- (l/100 km),- (g/km)
Citroen Berlingo Start M,13900.0,Keine Angabe,68000.0,10/2020,- Getriebe,Benzin,81 kW (110 PS),"5,5 l/100 km (komb.)",126 g/km (komb.)
Citroen Berlingo Kombi Shine PureTech 110 1.2 AHK-abnehmbar Navi Kl,13980.0,Guter Preis,85321.0,01/2018,Schaltgetriebe,Benzin,81 kW (110 PS),- (l/100 km),- (g/km)
Citroen Berlingo 1.2 PureTech 110 Live M 7-Sitzer,13980.0,Guter Preis,88669.0,03/2020,Schaltgetriebe,Benzin,81 kW (110 PS),- (l/100 km),- (g/km)
Citroen Berlingo Full Electric Multispace Shine,13980.0,Erhöhter Preis,11000.0,03/2018,Automatik,Elektro,35 kW (48 PS),,0 g/km (komb.)
Citroen Berlingo Selection 1.6 Allwetter+Klimaauto+PDC-h.,13990.0,Erhöhter Preis,97544.0,12/2017,Schaltgetriebe,Benzin,88 kW (120 PS),- (l/100 km),- (g/km)
"Citroen Berlingo Kombi Shine NAVI, GLASDACH, SITZHEIZUNG",13990.0,Guter Preis,89435.0,12/2016,Schaltgetriebe,Diesel,88 kW (120 PS),"4,4 l/100 km (komb.)",117 g/km (komb.)
Citroen Berlingo Kombi Feel XL BlueHDi 130 STANDHEIZUNG,13990.0,Keine Angabe,155097.0,07/2020,Schaltgetriebe,Diesel,96 kW (131 PS),- (l/100 km),- (g/km)
Citroen Berlingo Feel M 130 1.5 HDI*Alus*Navi*AHK*PDC,13990.0,Guter Preis,139924.0,03/2019,Schaltgetriebe,Diesel,96 kW (131 PS),"4,3 l/100 km (komb.)",115 g/km (komb.)
"Citroen Berlingo BlueHDi 100 XL Extralang L2,5 Sitzer",13999.0,Fairer Preis,131000.0,11/2019,Schaltgetriebe,Diesel,75 kW (102 PS),"4,1 l/100 km (komb.)",115 g/km (komb.)
Citroen Berlingo Berlingo+MPV+M+PureTech+110+FEEL,14000.0,Erhöhter Preis,154798.0,05/2022,Schaltgetriebe,Benzin,81 kW (110 PS),- (l/100 km),- (g/km)
Citroen Berlingo Shine M *KAMERA*NAVI*GJR*SHZ*,14190.0,Sehr guter Preis,113563.0,06/2019,Schaltgetriebe,Diesel,96 kW (131 PS),- (l/100 km),- (g/km)
Citroen Berlingo Live M*1.Hand*Klima*,14190.0,Guter Preis,78000.0,04/2019,Schaltgetriebe,Diesel,75 kW (102 PS),- (l/100 km),- (g/km)
Citroen Berlingo Multispace Selection*Klima*PDC*Pano*,14274.0,Fairer Preis,79954.0,03/2017,Schaltgetriebe,Benzin,81 kW (110 PS),"5,1 l/100 km (komb.)",119 g/km (komb.)
Citroen Berlingo Shine MULTISPACE PureTech 110  Scheckhe.,14290.0,Keine Angabe,79480.0,04/2017,Schaltgetriebe,Benzin,81 kW (110 PS),- (l/100 km),- (g/km)
Citroen Berlingo 1.5 Blue-HDI  #DAB+ #SHZ #TEMPO #KLIMA #PDC,14450.0,Guter Preis,102500.0,11/2018,Schaltgetriebe,Diesel,96 kW (131 PS),- (l/100 km),- (g/km)
Citroen Berlingo L1 1.6 VTi Profi,14450.0,Keine Angabe,74800.0,05/2018,Schaltgetriebe,Benzin,72 kW (98 PS),"6,5 l/100 km (komb.)",150 g/km (komb.)
Citroen Berlingo Feel M,14462.0,Erhöhter Preis,121331.0,11/2020,Schaltgetriebe,Diesel,75 kW (102 PS),"4,1 l/100 km (komb.)",107 g/km (komb.)
Citroen Berlingo Feel M,14480.0,Fairer Preis,110000.0,07/2018,Schaltgetriebe,Diesel,75 kW (102 PS),"4,2 l/100 km (komb.)",111 g/km (komb.)
Citroen Berlingo 1.5BHDi Feel XL S&S+TEMPO+KLIMA+PDC+DAB,14490.0,Fairer Preis,136975.0,06/2020,Schaltgetriebe,Diesel,96 kW (131 PS),- (l/100 km),- (g/km)
Citroen Berlingo Kombi Selection MULTISPACE,14499.0,Guter Preis,50784.0,02/2018,Schaltgetriebe,Benzin,81 kW (110 PS),"5,1 l/100 km (komb.)",119 g/km (komb.)
Citroen Berlingo Berlingo Kombi M LIVE BlueHDi 100 S&S,14500.0,Sehr guter Preis,71368.0,09/2019,Schaltgetriebe,Diesel,75 kW (102 PS),"5,5 l/100 km (komb.)",114 g/km (komb.)
Citroen Berlingo Berlingo Selection PT110 S&S AHK,14590.0,Keine Angabe,153476.0,09/2018,Schaltgetriebe,Benzin,81 kW (110 PS),- (l/100 km),119 g/km (komb.)
"Citroen Berlingo 1.5 Blue-HDI FAP,PDC,Klima,el.FH,LED,Bluetooth,BC",14790.0,Fairer Preis,105442.0,03/2019,Schaltgetriebe,Diesel,75 kW (102 PS),- (l/100 km),- (g/km)
Citroen Berlingo 1.2 PureTech Shine XTR M NAVI PANOHUD,14790.0,Fairer Preis,124963.0,07/2019,Schaltgetriebe,Benzin,81 kW (110 PS),"5,5 l/100 km (komb.)",126 g/km (komb.)
Citroen Berlingo Kombi Shine 1 Hand,14900.0,Guter Preis,27333.0,08/2017,Schaltgetriebe,Benzin,81 kW (110 PS),"5,1 l/100 km (komb.)",119 g/km (komb.)
Citroen Berlingo Live M Klima/PDC/MFL/Tempomat,14900.0,Fairer Preis,74099.0,04/2021,Schaltgetriebe,Benzin,81 kW (110 PS),"5,4 l/100 km (komb.)",123 g/km (komb.)
Citroen Berlingo 1.6 16V PDC Cool Tech & Kinder-Paket,14950.0,Hoher Preis,74913.0,03/2016,Schaltgetriebe,Benzin,88 kW (120 PS),- (l/100 km),- (g/km)
Citroen Berlingo Live M|5-Sitzer|Tempomat|Spurassistent|,14950.0,Sehr guter Preis,56000.0,06/2021,Schaltgetriebe,Benzin,81 kW (110 PS),- (l/100 km),- (g/km)
Citroen Berlingo Feel M,14950.0,Erhöhter Preis,111400.0,08/2018,Schaltgetriebe,Diesel,75 kW (102 PS),"4,2 l/100 km (komb.)",111 g/km (komb.)
Citroen Berlingo 1.5 BlueHDi 130 Feel M DAB PDC Sitzh. Alu Feel,14950.0,Sehr guter Preis,98500.0,03/2019,Schaltgetriebe,Diesel,96 kW (131 PS),- (l/100 km),- (g/km)
Citroen Berlingo Pure Tech +Kamera+CarPlay+Navi+,14970.0,Fairer Preis,100068.0,04/2019,Schaltgetriebe,Benzin,81 kW (110 PS),- (l/100 km),- (g/km)
Citroen Berlingo Berlingo M BlueHDi 130 EAT8 FEEL|AUTOMATIK|R-CAM|,14980.0,Sehr guter Preis,139000.0,02/2019,Automatik,Diesel,96 kW (131 PS),"6,2 l/100 km (komb.)",164 g/km (komb.)
Citroen Berlingo Live M,14980.0,Fairer Preis,89585.0,11/2018,Schaltgetriebe,Diesel,75 kW (102 PS),"4,2 l/100 km (komb.)",111 g/km (komb.)
