title,price,price_label,mileage,first_registration,transmission,fuel_type,power,consumption,cO2_emissions
Citroen Berlingo M 136 Elektromotor Shine HUD SpurH LM,27980.0,Guter Preis,10.0,12/2022,Automatik,Elektro,100 kW (136 PS),"20,5 kWh/100 km (komb.)",0 g/km (komb.)
"Citroen Berlingo XL 100 Plus 16Z 7-S 10""-DAB PDC PrivG 75 kW (10...",27988.0,Keine Angabe,10.0,04/2025,Schaltgetriebe,Diesel,75 kW (102 PS),"5,6 l/100 km (komb.)",146 g/km (komb.)
"Citroen Berlingo XL 100 Plus 16Z 7-S 10""-DAB PDC PrivG 75 kW (10...",27988.0,Keine Angabe,10.0,04/2025,Schaltgetriebe,Diesel,75 kW (102 PS),"5,6 l/100 km (komb.)",146 g/km (komb.)
"Citroen Berlingo XL 100 Plus 16Z 7-S 10""-DAB PDC PrivG 75 kW (10...",27988.0,Keine Angabe,10.0,04/2025,Schaltgetriebe,Diesel,75 kW (102 PS),"5,6 l/100 km (komb.)",146 g/km (komb.)
Citroen Berlingo e Shine Elektromotor XL 136 SHZ,27990.0,Sehr guter Preis,120.0,10/2024,Automatik,Elektro,100 kW (136 PS),"21,1 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo XL Blue HDi 100 PLUS 6-Gang Schaltung,27990.0,Keine Angabe,10266.0,06/2024,Schaltgetriebe,Diesel,75 kW (102 PS),"5,9 l/100 km (komb.)",- (g/km)
Citroen Berlingo e- 136 Feel,27990.0,Keine Angabe,77.0,07/2023,Automatik,Elektro,100 kW (136 PS),"18,5 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo ë-Berlingo+XL+Elektromotor+136+SHINE,28000.0,Erhöhter Preis,12000.0,05/2023,Automatik,Elektro,100 kW (136 PS),,0 g/km (komb.)
Citroen Berlingo 1.2 PureTech Shine XL Aut.*NAVI*CAM*SHZ*TEMPO*,28090.0,Sehr guter Preis,14790.0,01/2023,Automatik,Benzin,96 kW (131 PS),"5,6 l/100 km (komb.)",158 g/km (komb.)
Citroen Berlingo 1.5 BlueHDi 130 PDC Navi LED,28100.0,Keine Angabe,2435.0,05/2024,Schaltgetriebe,Diesel,96 kW (131 PS),"5,6 l/100 km (komb.)",146 g/km (komb.)
Citroen Berlingo 1.2 12V e-THP / PureTech,28170.0,Keine Angabe,80.0,- (Erstzulassung),Schaltgetriebe,Benzin,81 kW (110 PS),"6,4 l/100 km (komb.)",143 g/km (komb.)
Citroen Berlingo M PureTech 110 S&S Plus,28230.0,Keine Angabe,1.0,- (Erstzulassung),Schaltgetriebe,Benzin,81 kW (110 PS),"6,4 l/100 km (komb.)",145 g/km (komb.)
Citroen Berlingo Shine Elektromotor M,28300.0,Fairer Preis,1500.0,06/2023,Automatik,Elektro,100 kW (136 PS),- (l/100 km),0 g/km (komb.)
Citroen Berlingo Berlingo M PureTech 110 Plus 180°Cam Style Pa.,28435.0,Keine Angabe,5.0,- (Erstzulassung),Schaltgetriebe,Benzin,81 kW (110 PS),"6,4 l/100 km (komb.)",144 g/km (komb.)
Citroen Berlingo XL BlueHDi 130 S&S EAT8 Shine AHK,28440.0,Fairer Preis,42710.0,02/2021,Automatik,Diesel,96 kW (131 PS),- (l/100 km),- (g/km)
Citroen Berlingo -e Feel Rückfahrkam. Techno-Paket Winter Apple Car,28440.0,Keine Angabe,12.0,12/2023,Automatik,Elektro,100 kW (136 PS),"19,6 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo -e Shine Navi Winter 11kW-Charger digitales Cockpi,28440.0,Keine Angabe,12.0,12/2023,Automatik,Elektro,100 kW (136 PS),"19,8 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo Max XL,28450.0,Sehr guter Preis,25801.0,05/2024,Automatik,Diesel,96 kW (131 PS),"5,7 l/100 km (komb.)","149,5 g/km (komb.)"
Citroen Berlingo XL EAT8 Klimaaut/Navi/PDC+Cam/7-Sitze,28490.0,Fairer Preis,42200.0,04/2023,Automatik,Benzin,96 kW (131 PS),"5,6 l/100 km (komb.)",127 g/km (komb.)
Citroen Berlingo MPV XL Plus BlueHDI 100 *PRIVAT*,28490.0,Erhöhter Preis,10.0,01/2025,Schaltgetriebe,Diesel,75 kW (102 PS),"5,5 l/100 km (komb.)",145 g/km (komb.)
Citroen Berlingo XL BlueHDi 130 EAT8 SHINE,28500.0,Fairer Preis,48200.0,08/2020,Automatik,Diesel,96 kW (131 PS),- (l/100 km),- (g/km)
Citroen Berlingo e-Berlingo Feel Pack M 136 +PANO+CAM+CARPLAY+,28500.0,Fairer Preis,13833.0,05/2022,Automatik,Elektro,100 kW (136 PS),,0 g/km (komb.)
Citroen Berlingo XL BlueHDi 130 Shine,28740.0,Fairer Preis,40959.0,02/2021,Automatik,Diesel,96 kW (131 PS),- (l/100 km),- (g/km)
Citroen Berlingo Feel Elektromotor M,28790.0,Keine Angabe,12000.0,03/2023,Automatik,Elektro,100 kW (136 PS),"20,5 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo Shine Elektromotor HUD Navi Digitales Cockpit Appl,28790.0,Guter Preis,20.0,02/2023,Automatik,Elektro,100 kW (136 PS),"20,5 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo ë-Berlingo Berlingo M Elektro 136 Feel*,28840.0,Keine Angabe,5.0,09/2023,Automatik,Elektro,100 kW (136 PS),"19,5 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo XL 7-Sitzer BlueHDi Klimaaut/Kamera/Alu,28880.0,Fairer Preis,16200.0,03/2023,Schaltgetriebe,Diesel,96 kW (131 PS),"4,7 l/100 km (komb.)",- (g/km)
Citroen Berlingo Max XL EAT8,28900.0,Keine Angabe,25412.0,05/2024,Automatik,Diesel,96 kW (131 PS),"4,5 l/100 km (komb.)",128 g/km (komb.)
Citroen Berlingo Shine Elektromotor M,28900.0,Erhöhter Preis,1500.0,09/2023,Automatik,Elektro,100 kW (136 PS),- (l/100 km),0 g/km (komb.)
Citroen Berlingo PlusM110+ AHK-RF Kamera-uvm. +,28950.0,Keine Angabe,100.0,09/2024,Schaltgetriebe,Benzin,81 kW (110 PS),"6,4 l/100 km (komb.)",143 g/km (komb.)
Citroen Berlingo 136 Shine Elektromotor M HUD SpurH LM,28980.0,Fairer Preis,10.0,04/2023,Automatik,Elektro,100 kW (136 PS),"20,5 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo 136 Shine Elektromotor M HUD SpurH LM,28980.0,Fairer Preis,10.0,05/2023,Automatik,Elektro,100 kW (136 PS),"20,6 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo 136 Shine Elektromotor M HUD SpurH LM,28980.0,Fairer Preis,10.0,05/2023,Automatik,Elektro,100 kW (136 PS),"20,6 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo 136 Shine Elektromotor M HUD SpurH LM,28980.0,Guter Preis,10.0,05/2023,Automatik,Elektro,100 kW (136 PS),"20,5 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo 136 Shine Elektromotor M HUD SpurH LM,28980.0,Guter Preis,10.0,05/2023,Automatik,Elektro,100 kW (136 PS),"20,6 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo 136 Shine Elektromotor XL Navi SpurH,28990.0,Keine Angabe,1000.0,06/2024,Automatik,Elektro,100 kW (136 PS),"21,1 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo Plus M 1.5 BlueHDi 100 FAP EU6e digitales Cockpit,28990.0,Keine Angabe,5.0,12/2024,Schaltgetriebe,Diesel,75 kW (102 PS),"5,3 l/100 km (komb.)",139 g/km (komb.)
Citroen Berlingo PureTech 130 XL EAT8 Klimaaut/PDC+Cam,28999.0,Fairer Preis,28150.0,06/2023,Automatik,Benzin,96 kW (131 PS),"5,6 l/100 km (komb.)",126 g/km (komb.)
Citroen Berlingo Berlingo M BlueHDi 130 Max +Kamera+SHZ+Keyless+,29440.0,Keine Angabe,3500.0,02/2025,Schaltgetriebe,Diesel,96 kW (131 PS),"5,6 l/100 km (komb.)",146 g/km (komb.)
Citroen Berlingo Max XL 130 HDi / LED NAVI KAM *7.SITZE*,29470.0,Guter Preis,23500.0,06/2024,Automatik,Diesel,96 kW (131 PS),- (l/100 km),- (g/km)
Citroen Berlingo MPV M HDI 130 EAT8 Plus *Lagerwagen*,29480.0,Keine Angabe,10.0,03/2025,Automatik,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",152 g/km (komb.)
Citroen Berlingo MPV Feel M 130EAT8 Musketier-Umbau,29480.0,Keine Angabe,10.0,03/2025,Automatik,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",152 g/km (komb.)
Citroen Berlingo Shine XL/Automatik/7-Sitzer/Ambiente/Alu,29490.0,Erhöhter Preis,42800.0,03/2023,Automatik,Benzin,96 kW (131 PS),"5,6 l/100 km (komb.)",127 g/km (komb.)
Citroen Berlingo MPV BlueHdi EAT8 Plus M Musketier Umbau,29780.0,Keine Angabe,50.0,03/2025,Automatik,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",152 g/km (komb.)
Citroen Berlingo XL BlueHDi 130 EAT8 MAX,29800.0,Fairer Preis,24500.0,05/2024,Automatik,Diesel,96 kW (131 PS),- (l/100 km),- (g/km)
Citroen Berlingo ë-Berlingo Berlingo M Elektro Shine 136-50,29840.0,Keine Angabe,5.0,09/2023,Automatik,Elektro,100 kW (136 PS),"19,5 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo 136 Feel Elektromotor M Navi PDC SpurH,29880.0,Keine Angabe,2400.0,03/2024,Automatik,Elektro,56 kW (76 PS),"20,6 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo Plus XL,29900.0,Keine Angabe,10.0,01/2025,Schaltgetriebe,Diesel,96 kW (131 PS),"5,7 l/100 km (komb.)",150 g/km (komb.)
Citroen Berlingo Plus XL,29900.0,Keine Angabe,20.0,02/2025,Schaltgetriebe,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo Plus XL,29900.0,Keine Angabe,20.0,02/2025,Schaltgetriebe,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo Plus XL,29900.0,Keine Angabe,20.0,02/2025,Schaltgetriebe,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo Plus XL,29900.0,Keine Angabe,20.0,02/2025,Schaltgetriebe,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo ë- M Elektromotor 136 FEEL,29900.0,Erhöhter Preis,5500.0,01/2024,Automatik,Elektro,100 kW (136 PS),,0 g/km (komb.)
Citroen Berlingo Max XL 7-Sitzer Blue HDI 130 EAT8,29950.0,Fairer Preis,26200.0,05/2024,Automatik,Diesel,96 kW (131 PS),- (l/100 km),- (g/km)
Citroen Berlingo e Shine Winter-Paket Techno Paket Plus digitales C,29955.0,Keine Angabe,12.0,10/2023,Automatik,Elektro,100 kW (136 PS),"19,7 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo 130 EAT8 FACELIFT MAX Nav Keyl Kam PDC,29961.0,Keine Angabe,10.0,04/2025,Automatik,Diesel,96 kW (131 PS),"5,6 l/100 km (komb.)",146 g/km (komb.)
Citroen Berlingo 130 EAT8 FACELIFT MAX Nav Keyl Kam PDC,29961.0,Keine Angabe,10.0,04/2025,Automatik,Diesel,96 kW (131 PS),"5,6 l/100 km (komb.)",146 g/km (komb.)
Citroen Berlingo 130 EAT8 MAX Nav Kam Keyl 2xSchiebetür,29961.0,Keine Angabe,10.0,02/2025,Automatik,Diesel,96 kW (131 PS),"5,5 l/100 km (komb.)",145 g/km (komb.)
Citroen Berlingo 130 EAT8 MAX Nav Kam Keyl 2xSchiebetür,29961.0,Keine Angabe,10.0,02/2025,Automatik,Diesel,96 kW (131 PS),"5,5 l/100 km (komb.)",145 g/km (komb.)
Citroen Berlingo 130 EAT8 MAX Nav Kam Keyl 2xSchiebetür,29961.0,Keine Angabe,10.0,02/2025,Automatik,Diesel,96 kW (131 PS),"5,5 l/100 km (komb.)",145 g/km (komb.)
"Citroen Berlingo 130 EAT8 MAX Keyl 10""-HD Kam 2xSchiebe",29961.0,Keine Angabe,10.0,04/2025,Automatik,Diesel,96 kW (131 PS),"5,5 l/100 km (komb.)",145 g/km (komb.)
Citroen Berlingo 130 EAT8 FACELIFT MAX Nav Keyl Kam PDC,29961.0,Keine Angabe,10.0,03/2025,Automatik,Diesel,96 kW (131 PS),"5,6 l/100 km (komb.)",146 g/km (komb.)
Citroen Berlingo 130 EAT8 FACELIFT MAX Nav Keyl Kam PDC,29961.0,Keine Angabe,10.0,03/2025,Automatik,Diesel,96 kW (131 PS),"5,6 l/100 km (komb.)",146 g/km (komb.)
Citroen Berlingo Shine Elektromotor M,29980.0,Keine Angabe,17800.0,08/2023,Automatik,Elektro,100 kW (136 PS),,0 g/km (komb.)
Citroen Berlingo Feel VfW,29980.0,Keine Angabe,2500.0,02/2023,Schaltgetriebe,Benzin,81 kW (110 PS),"5,3 l/100 km (komb.)",125 g/km (komb.)
Citroen Berlingo XL BlueHDi 130 EAT8 MAX,29990.0,Keine Angabe,39900.0,05/2024,Automatik,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo 1.5 BlueHDi Max 130 EAT8 XL 7Sitzer,29990.0,Fairer Preis,24100.0,05/2024,Automatik,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo Plus XL 1.5 BlueHDi 130 FAP EU6e digitales Cockpit,29990.0,Keine Angabe,5.0,02/2025,Schaltgetriebe,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo Elektro 136 Shine M,29990.0,Fairer Preis,4750.0,02/2024,Automatik,Elektro,100 kW (136 PS),,0 g/km (komb.)
Citroen Berlingo Shine XL AUTOM. 7SITZER KLIMAAUTO CAM,29990.0,Erhöhter Preis,22000.0,06/2023,Automatik,Benzin,96 kW (131 PS),"5,6 l/100 km (komb.)",157 g/km (komb.)
Citroen Berlingo XL BlueHDi 130 EAT8 MAX,29990.0,Fairer Preis,20070.0,05/2024,Automatik,Diesel,96 kW (131 PS),- (l/100 km),- (g/km)
Citroen Berlingo XL BlueHDi 130 EAT8 MAX,29990.0,Fairer Preis,21990.0,05/2024,Automatik,Diesel,96 kW (131 PS),"6,5 l/100 km (komb.)",- (g/km)
Citroen Berlingo M Elektromotor 136 Shine,29990.0,Keine Angabe,318.0,08/2023,Automatik,Elektro,100 kW (136 PS),"20,6 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo AUTOM. PANO NAVI+CAM  KLIMAAUTOMATIK,29990.0,Guter Preis,13000.0,04/2023,Automatik,Benzin,96 kW (131 PS),"5,4 l/100 km (komb.)",124 g/km (komb.)
"Citroen Berlingo ë-Berlingo SHINE M TOP *ab 0,99% eff. Zins!*",29990.0,Erhöhter Preis,12900.0,03/2023,Automatik,Elektro,100 kW (136 PS),"18,6 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo XL EAT8 Klimaaut/Navi/PDC+Cam/7-Sitze,29999.0,Erhöhter Preis,25900.0,09/2020,Automatik,Benzin,96 kW (131 PS),"5,6 l/100 km (komb.)",127 g/km (komb.)
Citroen Berlingo Max XL BlueHDi 130 Autom. +7 SItze+Navi+Allwetter+,30398.0,Sehr guter Preis,23900.0,05/2024,Automatik,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo Max XL 1.5 BlueHDi 130 Automatik 7 Sitz,30400.0,Guter Preis,21500.0,05/2024,Automatik,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo M BlueHDi 130 MAX  XTR,30450.0,Keine Angabe,10.0,- (Erstzulassung),Schaltgetriebe,Diesel,96 kW (131 PS),"4,8 l/100 km (komb.)",118 g/km (komb.)
"Citroen Berlingo Max XL BlueHDI 130 EAT8,NAV,LED,7 Sitze",30450.0,Fairer Preis,19900.0,05/2024,Automatik,Diesel,96 kW (131 PS),- (l/100 km),- (g/km)
Citroen Berlingo 1.5 BlueHDi 130 XL Plus+Spurhalteassistent+LED+Tem,30490.0,Erhöhter Preis,9900.0,06/2024,Schaltgetriebe,Diesel,96 kW (131 PS),"5,6 l/100 km (komb.)",148 g/km (komb.)
Citroen Berlingo XL BlueHDi 130 EAT8 MAX,30490.0,Fairer Preis,23769.0,05/2024,Automatik,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo XL BlueHDi 130 EAT8 MAX,30490.0,Fairer Preis,26189.0,05/2024,Automatik,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
"Citroen Berlingo 130 EAT8 MAX Keyl 10""-HD Kam 2xSchiebe 96 kW (1...",30605.0,Keine Angabe,10.0,03/2025,Automatik,Diesel,96 kW (131 PS),"5,5 l/100 km (komb.)",145 g/km (komb.)
Citroen Berlingo Kombi XL BlueHDi 130 EAT8 Max NAVI SHZ,30690.0,Keine Angabe,24444.0,05/2024,Automatik,Diesel,96 kW (131 PS),"5,6 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo Max M BlueHDI 130 XTR Modutop Techno& Winterpaket,30730.0,Keine Angabe,20.0,01/2025,Schaltgetriebe,Diesel,96 kW (131 PS),"5,6 l/100 km (komb.)",147 g/km (komb.)
"Citroen Berlingo 130 EAT8 MAX Keyl 10""-HD Kam 2xSchiebe 96 kW (1...",30779.0,Keine Angabe,10.0,04/2025,Automatik,Diesel,96 kW (131 PS),"5,5 l/100 km (komb.)",145 g/km (komb.)
"Citroen Berlingo 130 EAT8 MAX Keyl 10""-HD Kam 2xSchiebe 96 kW (1...",30779.0,Keine Angabe,10.0,04/2025,Automatik,Diesel,96 kW (131 PS),"5,5 l/100 km (komb.)",145 g/km (komb.)
"Citroen Berlingo 130 EAT8 MAX Keyl 10""-HD Kam 2xSchiebe 96 kW (1...",30779.0,Keine Angabe,10.0,04/2025,Automatik,Diesel,96 kW (131 PS),"5,5 l/100 km (komb.)",145 g/km (komb.)
Citroen Berlingo 130 EAT8 FACELIFT MAX Nav Keyl Kam PDC 96 kW (1...,30779.0,Keine Angabe,10.0,03/2025,Automatik,Diesel,96 kW (131 PS),"5,6 l/100 km (komb.)",146 g/km (komb.)
Citroen Berlingo 130 EAT8 FACELIFT MAX Nav Keyl Kam PDC 96 kW (1...,30779.0,Keine Angabe,10.0,03/2025,Automatik,Diesel,96 kW (131 PS),"5,6 l/100 km (komb.)",146 g/km (komb.)
Citroen Berlingo 130 EAT8 FACELIFT MAX Nav Keyl Kam PDC 96 kW (1...,30780.0,Keine Angabe,10.0,03/2025,Automatik,Diesel,96 kW (131 PS),"5,6 l/100 km (komb.)",146 g/km (komb.)
Citroen Berlingo Berlingo XL BlueHDi 130 Max +SHZ+7-Sitze+Kamera,30840.0,Keine Angabe,3500.0,03/2025,Schaltgetriebe,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo Berlingo XL BlueHDi 130 Max +SHZ+Kamera+7-Sitze+ /,30840.0,Keine Angabe,3500.0,03/2025,Schaltgetriebe,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo M MAX BlueHDi 130 Techno Winter Schiebedach,30890.0,Keine Angabe,1900.0,05/2024,Schaltgetriebe,Diesel,96 kW (131 PS),"6,8 l/100 km (komb.)",145 g/km (komb.)
Citroen Berlingo M BlueHDi 130 MAX*LED*FACELIFT*SZH*NAVI*,30900.0,Sehr guter Preis,10.0,03/2025,Schaltgetriebe,Diesel,96 kW (131 PS),"5,6 l/100 km (komb.)",146 g/km (komb.)
"Citroen Berlingo Max M, 5Sitze,LED, 2Schiebe,Garantie",30900.0,Sehr guter Preis,15.0,05/2024,Automatik,Diesel,96 kW (131 PS),- (l/100 km),- (g/km)
Citroen Berlingo ë-Berlingo XL Elektromotor 136 SHINE,30900.0,Erhöhter Preis,10000.0,09/2023,Automatik,Elektro,100 kW (136 PS),,0 g/km (komb.)
Citroen Berlingo Shine Elektromotor M,30900.0,Erhöhter Preis,50.0,01/2023,Automatik,Elektro,100 kW (136 PS),- (l/100 km),0 g/km (komb.)
Citroen Berlingo Max XL 7-Sitzer,30950.0,Erhöhter Preis,18900.0,05/2024,Automatik,Diesel,96 kW (131 PS),- (l/100 km),- (g/km)
Citroen Berlingo BlueHDi 130 S&S EAT8 M MAX,30980.0,Keine Angabe,10.0,03/2025,Automatik,Diesel,96 kW (131 PS),"5,5 l/100 km (komb.)",145 g/km (komb.)
Citroen Berlingo Max M,30990.0,Guter Preis,10.0,03/2025,Schaltgetriebe,Diesel,96 kW (131 PS),"5,5 l/100 km (komb.)",139 g/km (komb.)
Citroen Berlingo XL BlueHDi 130 EAT8 MAX/neues Modell/ 7 Sitzer,30990.0,Fairer Preis,25025.0,05/2024,Automatik,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo Max XL BlueHDi 130 FAP LED Navi PDC,31240.0,Fairer Preis,26730.0,05/2024,Automatik,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
"Citroen Berlingo PLUS 136 100 kW (136 PS), Automatik, Frontantrieb",31289.0,Keine Angabe,0.0,- (Erstzulassung),Automatik,Elektro,100 kW (136 PS),"18,4 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo BlueHDI 130 Max EAT8,31400.0,Keine Angabe,4.0,- (Erstzulassung),Automatik,Diesel,96 kW (131 PS),"5,5 l/100 km (komb.)",145 g/km (komb.)
Citroen Berlingo Shine elektro RückCam Sitzheizung,31455.0,Keine Angabe,12.0,08/2023,Automatik,Elektro,100 kW (136 PS),"19,7 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo Berlingo Max XL +Navi+SHZ+Lenkradhzg+7 Sitzer,31480.0,Fairer Preis,22700.0,05/2024,Automatik,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo MAX M 1.5 BlueHDi 130 EAT8 inkl. Winterpaket,31490.0,Keine Angabe,10.0,01/2025,Automatik,Diesel,96 kW (131 PS),"5,6 l/100 km (komb.)",146 g/km (komb.)
Citroen Berlingo Max M,31580.0,Guter Preis,10.0,05/2024,Automatik,Diesel,96 kW (131 PS),"5,5 l/100 km (komb.)",145 g/km (komb.)
Citroen Berlingo Max M,31580.0,Guter Preis,10.0,05/2024,Automatik,Diesel,96 kW (131 PS),"5,5 l/100 km (komb.)",145 g/km (komb.)
Citroen Berlingo Max M,31590.0,Fairer Preis,10.0,03/2025,Schaltgetriebe,Diesel,96 kW (131 PS),"5,6 l/100 km (komb.)",146 g/km (komb.)
Citroen Berlingo 1.5 BLUEHDI 130 Max M *LED*R.KAM*NAVIG* Klima,31690.0,Fairer Preis,10.0,11/2024,Automatik,Diesel,96 kW (131 PS),"5,5 l/100 km (komb.)",145 g/km (komb.)
Citroen Berlingo XL BlueHDi 130 PLUS 7-Sitzer*Sitzh.Lenkradh.,31707.0,Keine Angabe,0.0,- (Erstzulassung),Schaltgetriebe,Diesel,96 kW (131 PS),"5,8 l/100 km (komb.)",151 g/km (komb.)
Citroen Berlingo XL BlueHDi 130 EAT8 Max LED 7-SITZER,31890.0,Erhöhter Preis,28950.0,05/2024,Automatik,Diesel,96 kW (131 PS),- (l/100 km),- (g/km)
Citroen Berlingo Feel Elektromotor M,31900.0,Erhöhter Preis,50.0,01/2024,Automatik,Elektro,100 kW (136 PS),- (l/100 km),0 g/km (komb.)
Citroen Berlingo XL BlueHDi 130 Plus,31900.0,Keine Angabe,10.0,11/2024,Schaltgetriebe,Diesel,96 kW (131 PS),"5,6 l/100 km (komb.)",148 g/km (komb.)
Citroen Berlingo BlueHDi 130 XL Max Autom. *Navi*7 Sitze,31950.0,Erhöhter Preis,18300.0,05/2024,Automatik,Diesel,96 kW (131 PS),- (l/100 km),148 g/km (komb.)
"Citroen Berlingo 1.5 BlueHDi 130FAP Navi,Lenkradheizung",31980.0,Sehr guter Preis,50.0,01/2025,Automatik,Diesel,96 kW (131 PS),"5,6 l/100 km (komb.)",146 g/km (komb.)
Citroen Berlingo BlueHDi 130 S&S EAT8 M MAX *Lagerwagen*,31980.0,Keine Angabe,10.0,03/2025,Automatik,Diesel,96 kW (131 PS),"6,4 l/100 km (komb.)",145 g/km (komb.)
Citroen Berlingo M BlueHDi 130 S&S Max Navi LED Sitz & Lenkradheiz,31980.0,Keine Angabe,6000.0,05/2024,Schaltgetriebe,Diesel,96 kW (131 PS),"5,5 l/100 km (komb.)",145 g/km (komb.)
Citroen Berlingo Max M,31990.0,Keine Angabe,20.0,11/2024,Schaltgetriebe,Diesel,96 kW (131 PS),"5,2 l/100 km (komb.)",135 g/km (komb.)
Citroen Berlingo XL 7-Sitzer 130 EAT8 SHINE Navi+Cam,31999.0,Erhöhter Preis,21200.0,02/2022,Automatik,Benzin,96 kW (131 PS),"5,6 l/100 km (komb.)",127 g/km (komb.)
Citroen Berlingo Shine Elektromotor M,32000.0,Keine Angabe,500.0,06/2024,Automatik,Elektro,100 kW (136 PS),"19,8 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo Berlingo BlueHDi 130 EAT8 MAX +Winter+Techno+XTR,32440.0,Keine Angabe,3500.0,04/2025,Automatik,Diesel,96 kW (131 PS),"5,5 l/100 km (komb.)",145 g/km (komb.)
Citroen Berlingo Berlingo BlueHDi 130 EAT8 MAX +Winter+Techno+XTR,32440.0,Keine Angabe,3500.0,04/2025,Automatik,Diesel,96 kW (131 PS),"5,5 l/100 km (komb.)",145 g/km (komb.)
"Citroen Berlingo MAX 136 100 kW (136 PS), Automatik, Frontantrieb",32537.0,Keine Angabe,0.0,- (Erstzulassung),Automatik,Elektro,100 kW (136 PS),"18,3 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo Max M BlueHDi130,32550.0,Keine Angabe,7600.0,05/2024,Schaltgetriebe,Diesel,96 kW (131 PS),"5,6 l/100 km (komb.)",146 g/km (komb.)
Citroen Berlingo BlueHDi 130 Max M - XTR/AHK/MyCitroen Drive,32690.0,Guter Preis,1950.0,02/2025,Automatik,Diesel,96 kW (131 PS),- (l/100 km),- (g/km)
Citroen Berlingo M BlueHDi 130 EAT8 MAX,32700.0,Keine Angabe,10.0,- (Erstzulassung),Automatik,Diesel,96 kW (131 PS),"4,8 l/100 km (komb.)",125 g/km (komb.)
Citroen Berlingo Shine XL 136 NAVI CONNECT-PAKET WINTER-PAKET LM-FE,32790.0,Erhöhter Preis,10.0,08/2023,Automatik,Elektro,100 kW (136 PS),"21,1 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo Shine XL 136 NAVI CONNECT-PAKET WINTER-PAKET LM-FE,32790.0,Erhöhter Preis,5.0,09/2023,Automatik,Elektro,100 kW (136 PS),"21,1 kWh/100 km (komb.)",0 g/km (komb.)
Citroen Berlingo M BlueHDi 130 EAT8 S&S MAX,32850.0,Keine Angabe,4900.0,01/2025,Automatik,Diesel,96 kW (131 PS),"5,5 l/100 km (komb.)",145 g/km (komb.)
Citroen Berlingo ë-Berlingo XL Elektromotor 136 SHINE,32890.0,Erhöhter Preis,256.0,09/2023,Automatik,Elektro,100 kW (136 PS),"21,1 kWh/100 km (komb.)",0 g/km (komb.)
